year,gps_unit,gps_wp,date,month.x,day.x,vial,vial.unique,ack.nam,num_flow,flow_clust,time_field,pol_sp,sex,lat,lon,ele_m,ele_ft
2021,GPS3,199,7/16/2021,7,16,12,,Aliciella pinnatifida,30,flow,11:58,Bombus centralis,f,38.92340401,-105.022307,2790.130859,9153.972927
2021,GPS3,201,7/16/2021,7,16,14,,Trifolium nanum,2,flow,14:21,Bombus bifarius,f,38.86369804,-105.071861,3936.956299,12916.5237
2021,GPS2,195,7/16/2021,7,16,2,,Chamerion angustifolium,10,flow,9:28,Bombus flavifrons,f,38.922899,-105.021862,2782.623779,9129.343399
2021,GPS2,195,7/16/2021,7,16,3,,Chamerion angustifolium,5,flow,9:29,Bombus flavifrons,f,38.922899,-105.021862,2782.623779,9129.343399
2021,GPS2,195,7/16/2021,7,16,,,Penstemon glaber,5,flow,9:30,Bombus flavifrons,,38.922899,-105.021862,2782.623779,9129.343399
2021,GPS2,198,7/16/2021,7,16,4,,Frasera speciosa,10,flow,9:39,Bombus centralis,q,38.92393802,-105.020663,2817.291992,9243.084259
2021,GPS2,198,7/16/2021,7,16,5,,Frasera speciosa,10,flow,9:40,Bombus centralis,q,38.92393802,-105.020663,2817.291992,9243.084259
2021,GPS2,198,7/16/2021,7,16,6,,Frasera speciosa,10,flow,9:46,Bombus centralis,f,38.92393802,-105.020663,2817.291992,9243.084259
2021,GPS2,198,7/16/2021,7,16,7,,Frasera speciosa,10,flow,9:48,Bombus centralis,f,38.92393802,-105.020663,2817.291992,9243.084259
2021,GPS2,199,7/16/2021,7,16,8,,Jamesia americana var. americana,200,flow,9:51,Bombus centralis,f,38.92371599,-105.020933,2792.914795,9163.106576
2021,GPS2,199,7/16/2021,7,16,9,,Jamesia americana var. americana,200,flow,9:53,Bombus centralis,f,38.92371599,-105.020933,2792.914795,9163.106576
2021,GPS2,199,7/16/2021,7,16,10,,Jamesia americana var. americana,200,flow,9:55,Bombus centralis,m,38.92371599,-105.020933,2792.914795,9163.106576
2021,GPS2,200,7/16/2021,7,16,11,,Eremogone fendleri,10,flow,10:03,Bombus centralis,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,,,Jamesia americana var. americana,50,flow,10:09,Bombus centralis,,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,13,,Chamerion angustifolium,10,flow,10:11,Bombus mixtus,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,14,,Chamerion angustifolium,10,flow,10:17,Bombus centralis,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,17,,Chamerion angustifolium,10,flow,10:26,Bombus flavifrons,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,18,,Jamesia americana var. americana,30,clust,10:30,Bombus centralis,q,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,19,,Chamerion angustifolium,10,flow,10:44,Bombus flavifrons,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,21,,Chamerion angustifolium,10,flow,10:52,Bombus flavifrons,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,22,,Chamerion angustifolium,10,flow,11:04,Bombus centralis,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,23,,Mertensia ciliata,100,flow,11:06,Bombus flavifrons,f,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,200,7/16/2021,7,16,24,,Jamesia americana var. americana,30,clust,11:12,Bombus centralis,m,38.92418303,-105.022158,2778.149658,9114.664524
2021,GPS2,201,7/16/2021,7,16,25,,Cirsium scariosum/scopulorum,1,clust,11:19,Bombus flavifrons,f,38.92408697,-105.022308,2780.910156,9123.721276
2021,GPS2,201,7/16/2021,7,16,26,A,Cirsium scariosum/scopulorum,1,clust,11:20,Bombus flavifrons,f,38.92408697,-105.022308,2780.910156,9123.721276
2021,GPS2,201,7/16/2021,7,16,26,B,Cirsium scariosum/scopulorum,1,clust,11:21,Bombus flavifrons,f,38.92408697,-105.022308,2780.910156,9123.721276
2021,GPS2,201,7/16/2021,7,16,27,A,Cirsium scariosum/scopulorum,1,clust,11:22,Bombus centralis,m,38.92408697,-105.022308,2780.910156,9123.721276
2021,GPS2,201,7/16/2021,7,16,27,B,Cirsium scariosum/scopulorum,1,clust,11:22,Bombus flavifrons,f,38.92408697,-105.022308,2780.910156,9123.721276
2021,GPS2,201,7/16/2021,7,16,27,C,Cirsium scariosum/scopulorum,1,clust,11:23,Bombus flavifrons,q,38.92408697,-105.022308,2780.910156,9123.721276
2021,GPS2,201,7/16/2021,7,16,29,,Cirsium scariosum/scopulorum,1,clust,11:33,Bombus flavifrons,f,38.92408697,-105.022308,2780.910156,9123.721276
2021,GPS2,202,7/16/2021,7,16,30,,Melilotus officinalis,10,clust,11:47,Bombus centralis,m,38.92344198,-105.022339,2791.210205,9157.514089
2021,GPS2,204,7/16/2021,7,16,32,,Oreocarya virgata,90,flow,11:54,Bombus centralis,f,38.92340602,-105.022322,2797.319336,9177.55717
2021,GPS2,205,7/16/2021,7,16,34,,Sedum lanceolatum var. lanceolatum,10,flow,12:09,Bombus centralis,f,38.92245702,-105.023255,2795.015869,9169.999864
2021,GPS2,208,7/16/2021,7,16,36,,Castilleja occidentalis,3,clust,14:17,Bombus balteatus,q,38.86373903,-105.072041,3929.709961,12892.74963
2021,GPS2,208,7/16/2021,7,16,,,Silene acaulis,10,flow,14:18,Bombus balteatus,,38.86373903,-105.072041,3929.709961,12892.74963
2021,GPS2,208,7/16/2021,7,16,37,,Silene acaulis,10,flow,14:24,Bombus balteatus,q,38.86373903,-105.072041,3929.709961,12892.74963
2021,GPS2,208,7/16/2021,7,16,,,Castilleja occidentalis,3,clust,14:25,Bombus balteatus,,38.86373903,-105.072041,3929.709961,12892.74963
2021,GPS1,448,7/19/2021,7,19,1,,Geranium caespitosum,1,flow,17:59,Bombus centralis,m,38.85747397,-104.933878,2053.079834,6735.826443
2021,GPS1,449,7/19/2021,7,19,2,,Phacelia hastata,3,clust,18:02,Bombus centralis,m,38.85772199,-104.934004,2062.162842,6765.626339
2021,GPS1,451,7/19/2021,7,19,3,,Phacelia hastata,4,clust,18:11,Bombus centralis,m,38.85825098,-104.934413,2064.970459,6774.837681
2021,GPS1,452,7/19/2021,7,19,4,,Erigeron subtrinervis,4,flow,18:13,Bombus centralis,m,38.85869798,-104.93495,2075.86792,6810.590507
2021,GPS1,453,7/19/2021,7,19,5,,Linaria dalmatica subsp. dalmatica,310,flow,18:17,Bombus centralis,f,38.85887903,-104.934879,2078.656982,6819.740973
2021,GPS1,455,7/19/2021,7,19,6,,Phacelia hastata,22,clust,18:28,Bombus centralis,f,38.85979501,-104.935201,2113.446777,6933.880724
2021,GPS1,455,7/19/2021,7,19,7,,Phacelia hastata,80,clust,18:30,Bombus centralis,f,38.85979501,-104.935201,2113.446777,6933.880724
2021,GPS1,455,7/19/2021,7,19,8,,Phacelia hastata,80,clust,18:31,Bombus centralis,f,38.85979501,-104.935201,2113.446777,6933.880724
2021,GPS1,457,7/19/2021,7,19,9,d,Mentzelia multiflora/speciosa,95,flow,18:43,Bombus centralis,f,38.85984404,-104.934986,2137.240723,7011.944854
2021,GPS1,457,7/19/2021,7,19,9,b,Mentzelia multiflora/speciosa,95,flow,18:43,Bombus centralis,f,38.85984404,-104.934986,2137.240723,7011.944854
2021,GPS1,457,7/19/2021,7,19,9,a,Mentzelia multiflora/speciosa,95,flow,18:43,Bombus centralis,f,38.85984404,-104.934986,2137.240723,7011.944854
2021,GPS1,457,7/19/2021,7,19,9,c,Mentzelia multiflora/speciosa,95,flow,18:43,Bombus centralis,f,38.85984404,-104.934986,2137.240723,7011.944854
2021,GPS3,211,7/19/2021,7,19,1,,Phacelia hastata,16,clust,18:14,Bombus centralis,,38.858385,-104.93452,2069.458008,6789.560611
2021,GPS3,211,7/19/2021,7,19,2,,Phacelia hastata,16,clust,18:17,Bombus centralis,,38.858385,-104.93452,2069.458008,6789.560611
2021,GPS3,214,7/19/2021,7,19,4,,Phacelia hastata,150,clust,18:32,Bombus centralis,f,38.85987002,-104.935214,2102.047363,6896.48107
2021,GPS3,214,7/19/2021,7,19,5,,Phacelia hastata,150,clust,18:36,Bombus centralis,f,38.85987002,-104.935214,2102.047363,6896.48107
2021,GPS3,215,7/19/2021,7,19,6,,Mentzelia multiflora/speciosa,95,flow,18:40,Bombus huntii,f,38.85988402,-104.935037,2116.996582,6945.527066
2021,GPS3,215,7/19/2021,7,19,7,,Mentzelia multiflora/speciosa,95,flow,18:45,Bombus centralis,f,38.85988402,-104.935037,2116.996582,6945.527066
2021,GPS3,215,7/19/2021,7,19,8,,Mentzelia multiflora/speciosa,95,flow,18:47,Bombus centralis,f,38.85988402,-104.935037,2116.996582,6945.527066
2021,GPS3,216,7/19/2021,7,19,10,,Mentzelia multiflora/speciosa,35,flow,18:53,Bombus centralis,f,38.85982099,-104.934909,2115.230469,6939.732732
2021,GPS3,217,7/19/2021,7,19,11,,Mentzelia multiflora/speciosa,12,flow,18:57,Bombus centralis,,38.85974597,-104.934674,2118.087646,6949.106673
2021,GPS3,217,7/19/2021,7,19,12,,Mentzelia multiflora/speciosa,12,flow,18:59,Bombus centralis,f,38.85974597,-104.934674,2118.087646,6949.106673
2021,GPS3,218,7/19/2021,7,19,13,,Mentzelia multiflora/speciosa,17,flow,19:08,Bombus nevadensis,f,38.85867803,-104.933208,2135.102051,7004.928213
2021,GPS2,212,7/19/2021,7,19,2,A,Phacelia hastata,50,flow,18:05,Bombus centralis,f,38.85797404,-104.934223,2065.89209,6777.861405
2021,GPS2,212,7/19/2021,7,19,2,B,Phacelia hastata,50,flow,18:06,Bombus centralis,f,38.85797404,-104.934223,2065.89209,6777.861405
2021,GPS2,212,7/19/2021,7,19,3,,Phacelia hastata,50,flow,18:07,Bombus centralis,m,38.85797404,-104.934223,2065.89209,6777.861405
2021,GPS2,213,7/19/2021,7,19,4,,Linaria dalmatica subsp. dalmatica,20,flow,18:14,Bombus appositus,f,38.858988,-104.934484,2090.99585,6860.222825
2021,GPS2,213,7/19/2021,7,19,5,,Phacelia hastata,100,flow,18:23,Bombus centralis,f,38.858988,-104.934484,2090.99585,6860.222825
2021,GPS2,213,7/19/2021,7,19,6,,Phacelia hastata,100,flow,18:30,Bombus centralis,m,38.858988,-104.934484,2090.99585,6860.222825
2021,GPS2,213,7/19/2021,7,19,7,,Phacelia hastata,100,flow,18:34,Bombus centralis,m,38.858988,-104.934484,2090.99585,6860.222825
2021,GPS2,214,7/19/2021,7,19,8,,Linaria dalmatica subsp. dalmatica,50,flow,18:47,Bombus nevadensis,f,38.85994697,-104.935269,2111.685303,6928.101609
2021,GPS2,215,7/19/2021,7,19,9,,Mentzelia multiflora/speciosa,60,flow,18:59,Bombus huntii,f,38.85990296,-104.935042,2113.560303,6934.253184
2021,GPS2,215,7/19/2021,7,19,10,,Mentzelia multiflora/speciosa,60,flow,19:00,Bombus centralis,f,38.85990296,-104.935042,2113.560303,6934.253184
2021,GPS2,215,7/19/2021,7,19,12,B,Mentzelia multiflora/speciosa,60,flow,19:03,Bombus centralis,f,38.85990296,-104.935042,2113.560303,6934.253184
2021,GPS1,460,7/20/2021,7,20,1,,Penstemon glaber,50,flow,10:51,Bombus flavifrons,f,38.89896397,-104.998981,2637.350098,8652.723696
2021,GPS1,460,7/20/2021,7,20,12,,Penstemon glaber,50,flow,11:15,Bombus centralis,f,38.89896397,-104.998981,2637.350098,8652.723696
2021,GPS1,460,7/20/2021,7,20,18,,Penstemon glaber,50,flow,11:38,Bombus flavifrons,f,38.89896397,-104.998981,2637.350098,8652.723696
2021,GPS1,460,7/20/2021,7,20,20,,Penstemon glaber,50,flow,11:50,Bombus flavifrons,f,38.89896397,-104.998981,2637.350098,8652.723696
2021,GPS1,465,7/20/2021,7,20,27,,Mertensia ciliata,66,flow,13:50,Bombus flavifrons,f,38.89737803,-105.006441,2653.58374,8705.983678
2021,GPS1,472,7/20/2021,7,20,34,,Antennaria parvifolia,300,clust,14:44,Bombus bifarius,f,38.89823902,-105.012858,2701.551025,8863.356665
2021,GPS3,223,7/20/2021,7,20,1,,Penstemon glaber,50,flow,10:50,Bombus flavifrons,f,38.89927,-104.998343,2431.818604,7978.407749
2021,GPS3,223,7/20/2021,7,20,3,,Penstemon glaber,50,flow,10:55,Bombus flavifrons,f,38.89927,-104.998343,2431.818604,7978.407749
2021,GPS3,223,7/20/2021,7,20,13,,Penstemon glaber,50,flow,11:20,Bombus centralis,f,38.89927,-104.998343,2431.818604,7978.407749
2021,GPS3,223,7/20/2021,7,20,18,,Penstemon glaber,50,flow,11:34,Bombus flavifrons,f,38.89927,-104.998343,2431.818604,7978.407749
2021,GPS3,223,7/20/2021,7,20,20,,Penstemon glaber,50,flow,11:36,Bombus bifarius,f,38.89927,-104.998343,2431.818604,7978.407749
2021,GPS3,223,7/20/2021,7,20,26,,Penstemon glaber,50,flow,11:50,Bombus centralis,f,38.89927,-104.998343,2431.818604,7978.407749
2021,GPS3,224,7/20/2021,7,20,29,,Geranium caespitosum,40,flow,12:25,Bombus flavifrons,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,31,,Geranium caespitosum,40,flow,12:30,Bombus centralis,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,33,,Geranium caespitosum,40,flow,12:35,Bombus mixtus,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,34,,Geranium caespitosum,40,flow,12:37,Bombus bifarius,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,35,,Geranium caespitosum,40,flow,12:41,Bombus rufocinctus,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,37,,Geranium caespitosum,40,flow,12:45,Bombus centralis,m,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,38,,Geranium caespitosum,40,flow,12:47,Bombus centralis,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,40,,Geranium caespitosum,40,flow,12:49,Bombus rufocinctus,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,41,,Geranium caespitosum,40,flow,12:50,Bombus mixtus,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,43,,Geranium caespitosum,40,flow,13:00,Bombus centralis,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,45,,Geranium caespitosum,40,flow,13:10,Bombus centralis,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,47,,Geranium caespitosum,40,flow,13:16,Bombus centralis,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,224,7/20/2021,7,20,50,,Geranium caespitosum,40,flow,13:20,Bombus bifarius,f,38.89887001,-104.999446,2628.871338,8624.906241
2021,GPS3,225,7/20/2021,7,20,51,,Rosa acicularis subsp. sayi,42,flow,14:05,Bombus centralis,f,38.89885501,-104.999573,2632.842041,8637.933482
2021,GPS3,225,7/20/2021,7,20,52,,Rosa acicularis subsp. sayi,42,flow,14:10,Bombus centralis,f,38.89885501,-104.999573,2632.842041,8637.933482
2021,GPS3,225,7/20/2021,7,20,53,,Rosa acicularis subsp. sayi,42,flow,14:12,Bombus centralis,f,38.89885501,-104.999573,2632.842041,8637.933482
2021,GPS3,225,7/20/2021,7,20,54,,Rosa acicularis subsp. sayi,42,flow,14:17,Bombus centralis,f,38.89885501,-104.999573,2632.842041,8637.933482
2021,GPS2,222,7/20/2021,7,20,2,,Penstemon glaber,50,flow,10:50,Bombus flavifrons,f,38.89863096,-105.00139,2628.844482,8624.81813
2021,GPS2,222,7/20/2021,7,20,3,,Penstemon glaber,50,flow,10:52,Bombus flavifrons,f,38.89863096,-105.00139,2628.844482,8624.81813
2021,GPS2,222,7/20/2021,7,20,4,,Penstemon glaber,50,flow,10:54,Bombus flavifrons,f,38.89863096,-105.00139,2628.844482,8624.81813
2021,GPS2,222,7/20/2021,7,20,6,,Penstemon glaber,50,flow,11:01,Bombus flavifrons,f,38.89863096,-105.00139,2628.844482,8624.81813
2021,GPS2,222,7/20/2021,7,20,14,,Penstemon glaber,50,flow,11:20,Bombus flavifrons,f,38.89863096,-105.00139,2628.844482,8624.81813
2021,GPS2,223,7/20/2021,7,20,22,,Campanula parryi var. parryi,15,flow,12:04,Bombus rufocinctus,f,38.89845402,-105.001618,2628.533203,8623.796874
2021,GPS2,223,7/20/2021,7,20,23,,Geranium richardsonii,20,flow,12:06,Bombus rufocinctus,f,38.89845402,-105.001618,2628.533203,8623.796874
2021,GPS2,223,7/20/2021,7,20,25,,Geranium richardsonii,10,flow,12:11,Bombus flavifrons,f,38.89845402,-105.001618,2628.533203,8623.796874
2021,GPS2,225,7/20/2021,7,20,33,,Potentilla pensylvanica,15,flow,12:45,Bombus centralis,f,38.89850398,-105.001971,2630.394287,8629.902793
2021,GPS2,226,7/20/2021,7,20,34,,Aliciella pinnatifida,10,flow,12:55,Bombus centralis,m,38.898825,-104.999673,2631.966553,8635.061146
2021,GPS2,231,7/20/2021,7,20,37,,Delphinium ramosum,200,flow,14:06,Bombus flavifrons,f,38.89754299,-105.008777,2662.837402,8736.343462
2021,GPS2,231,7/20/2021,7,20,38,,Delphinium ramosum,200,flow,14:07,Bombus flavifrons,f,38.89754299,-105.008777,2662.837402,8736.343462
2021,GPS2,231,7/20/2021,7,20,39,,Delphinium ramosum,200,flow,14:10,Bombus flavifrons,f,38.89754299,-105.008777,2662.837402,8736.343462
2021,GPS2,234,7/20/2021,7,20,43,A,Frasera speciosa,20,flow,14:34,Bombus centralis,f,38.89821597,-105.012406,2697.191895,8849.055057
2021,GPS2,234,7/20/2021,7,20,43,B,Frasera speciosa,20,flow,14:35,Bombus centralis,f,38.89821597,-105.012406,2697.191895,8849.055057
2021,GPS1,473,7/21/2021,7,21,1,,Chamerion angustifolium,10,flow,8:33,Bombus centralis,f,38.90092299,-104.999716,2623.116699,8606.026191
2021,GPS1,473,7/21/2021,7,21,2,,Chamerion angustifolium,10,flow,8:39,Bombus flavifrons,f,38.90092299,-104.999716,2623.116699,8606.026191
2021,GPS1,473,7/21/2021,7,21,4,,Chamerion angustifolium,10,flow,9:28,Bombus flavifrons,f,38.90092299,-104.999716,2623.116699,8606.026191
2021,GPS1,473,7/21/2021,7,21,5,,Chamerion angustifolium,10,flow,9:33,Bombus bifarius,f,38.90092299,-104.999716,2623.116699,8606.026191
2021,GPS1,473,7/21/2021,7,21,6,,Chamerion angustifolium,10,flow,9:51,Bombus flavifrons,f,38.90092299,-104.999716,2623.116699,8606.026191
2021,GPS1,473,7/21/2021,7,21,7,,Chamerion angustifolium,10,flow,10:03,Bombus flavifrons,f,38.90092299,-104.999716,2623.116699,8606.026191
2021,GPS3,227,7/21/2021,7,21,2,,Chamerion angustifolium,10,flow,8:40,Bombus flavifrons,f,38.89764098,-105.003624,2636.729248,8650.686786
2021,GPS3,227,7/21/2021,7,21,7,,Chamerion angustifolium,10,flow,9:10,Bombus bifarius,f,38.89764098,-105.003624,2636.729248,8650.686786
2021,GPS3,227,7/21/2021,7,21,8,,Chamerion angustifolium,10,flow,9:15,Bombus centralis,f,38.89764098,-105.003624,2636.729248,8650.686786
2021,GPS3,227,7/21/2021,7,21,9,,Chamerion angustifolium,10,flow,9:20,Bombus flavifrons,f,38.89764098,-105.003624,2636.729248,8650.686786
2021,GPS3,227,7/21/2021,7,21,11,,Chamerion angustifolium,10,flow,9:33,Bombus centralis,m,38.89764098,-105.003624,2636.729248,8650.686786
2021,GPS3,228,7/21/2021,7,21,15,,Rosa acicularis subsp. sayi,42,flow,9:36,Bombus flavifrons,f,38.897559,-105.003759,2634.444824,8643.191956
2021,GPS3,228,7/21/2021,7,21,19,,Rosa acicularis subsp. sayi,42,flow,9:43,Bombus rufocinctus,f,38.897559,-105.003759,2634.444824,8643.191956
2021,GPS3,228,7/21/2021,7,21,25,,Rosa acicularis subsp. sayi,42,flow,9:52,Bombus flavifrons,f,38.897559,-105.003759,2634.444824,8643.191956
2021,GPS3,228,7/21/2021,7,21,26,,Rosa acicularis subsp. sayi,42,flow,9:53,Bombus mixtus,f,38.897559,-105.003759,2634.444824,8643.191956
2021,GPS3,228,7/21/2021,7,21,29,,Rosa acicularis subsp. sayi,42,flow,9:56,Bombus rufocinctus,f,38.897559,-105.003759,2634.444824,8643.191956
2021,GPS2,237,7/21/2021,7,21,1,,Geranium caespitosum,120,flow,10:03,Bombus flavifrons,f,38.90057104,-104.997968,2627.850098,8621.555716
2021,GPS2,237,7/21/2021,7,21,2,,Geranium caespitosum,120,flow,10:06,Bombus bifarius,f,38.90057104,-104.997968,2627.850098,8621.555716
2021,GPS2,237,7/21/2021,7,21,3,,Geranium caespitosum,120,flow,10:11,Bombus centralis,m,38.90057104,-104.997968,2627.850098,8621.555716
2021,GPS2,237,7/21/2021,7,21,4,,Geranium caespitosum,120,flow,10:16,Bombus mixtus,f,38.90057104,-104.997968,2627.850098,8621.555716
2021,GPS2,237,7/21/2021,7,21,5,,Geranium caespitosum,120,flow,10:22,Bombus mixtus,f,38.90057104,-104.997968,2627.850098,8621.555716
2021,GPS1,477,7/22/2021,7,22,1,,Chamerion angustifolium,10,flow,10:17,Bombus centralis,m,38.85633504,-104.957366,2656.439209,8715.352014
2021,GPS1,477,7/22/2021,7,22,2,,Chamerion angustifolium,10,flow,10:18,Bombus centralis,f,38.85633504,-104.957366,2656.439209,8715.352014
2021,GPS1,477,7/22/2021,7,22,3,,Chamerion angustifolium,10,flow,10:33,Bombus flavifrons,f,38.85633504,-104.957366,2656.439209,8715.352014
2021,GPS1,477,7/22/2021,7,22,4,,Chamerion angustifolium,10,flow,10:53,Bombus flavifrons,f,38.85633504,-104.957366,2656.439209,8715.352014
2021,GPS1,477,7/22/2021,7,22,5,,Chamerion angustifolium,10,flow,11:09,Bombus flavifrons,f,38.85633504,-104.957366,2656.439209,8715.352014
2021,GPS1,478,7/22/2021,7,22,8,,Calochortus gunnisonii,4,flow,11:25,Bombus flavifrons,f,38.85647904,-104.958145,2659.014404,8723.800817
2021,GPS1,478,7/22/2021,7,22,9,,Erigeron speciosus,80,flow,11:29,Bombus bifarius,f,38.85647904,-104.958145,2659.014404,8723.800817
2021,GPS1,480,7/22/2021,7,22,13,,Geranium caespitosum,25,flow,11:42,Bombus centralis,m,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,14,,Geranium caespitosum,25,flow,11:43,Bombus centralis,f,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,16,,Geranium caespitosum,25,flow,11:48,Bombus centralis,f,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,17,,Geranium caespitosum,25,flow,11:49,Bombus centralis,m,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,18,,Geranium caespitosum,25,flow,11:50,Bombus flavifrons,f,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,19,,Geranium caespitosum,25,flow,11:51,Bombus centralis,m,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,21,,Geranium caespitosum,25,flow,11:54,Bombus centralis,f,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,24,,Geranium caespitosum,25,flow,12:01,Bombus centralis,m,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,30,,Geranium caespitosum,25,flow,12:17,Bombus centralis,f,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,33,,Geranium caespitosum,25,flow,12:32,Bombus centralis,m,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,34,,Geranium caespitosum,25,flow,12:33,Bombus flavifrons,f,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,35,,Geranium caespitosum,25,flow,12:36,Bombus centralis,m,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,480,7/22/2021,7,22,36,,Geranium caespitosum,25,flow,12:38,Bombus bifarius,f,38.85678599,-104.957864,2689.146484,8822.659351
2021,GPS1,482,7/22/2021,7,22,38,,Geum rivale,12,flow,12:57,Bombus flavifrons,f,38.85688498,-104.959633,2665.181396,8744.033731
2021,GPS1,482,7/22/2021,7,22,39,,Aconitum columbianum,41,flow,13:00,Bombus flavifrons,f,38.85688498,-104.959633,2665.181396,8744.033731
2021,GPS1,482,7/22/2021,7,22,40,,Aconitum columbianum,41,flow,13:02,Bombus flavifrons,f,38.85688498,-104.959633,2665.181396,8744.033731
2021,GPS1,482,7/22/2021,7,22,41,,Geum rivale,12,flow,13:05,Bombus flavifrons,f,38.85688498,-104.959633,2665.181396,8744.033731
2021,GPS1,482,7/22/2021,7,22,42,,Geum rivale,12,flow,13:06,Bombus flavifrons,f,38.85688498,-104.959633,2665.181396,8744.033731
2021,GPS1,483,7/22/2021,7,22,43,,Aquilegia coerulea,2,flow,13:11,Bombus centralis,f,38.85689604,-104.959616,2674.009766,8772.998201
2021,GPS1,483,7/22/2021,7,22,44,,Mertensia ciliata,80,flow,13:13,Bombus flavifrons,f,38.85689604,-104.959616,2674.009766,8772.998201
2021,GPS1,484,7/22/2021,7,22,45,,Asclepias tuberosa subsp. interior,12,clust,14:20,Bombus centralis,m,38.85278597,-104.938477,2125.688477,6974.043783
2021,GPS1,484,7/22/2021,7,22,46,,Asclepias tuberosa subsp. interior,12,clust,14:26,Bombus centralis,m,38.85278597,-104.938477,2125.688477,6974.043783
2021,GPS1,484,7/22/2021,7,22,47,,Asclepias tuberosa subsp. interior,12,clust,14:30,Bombus centralis,m,38.85278597,-104.938477,2125.688477,6974.043783
2021,GPS1,484,7/22/2021,7,22,48,,Asclepias tuberosa subsp. interior,12,clust,14:32,Bombus centralis,f,38.85278597,-104.938477,2125.688477,6974.043783
2021,GPS3,229,7/22/2021,7,22,1,,Arnica fulgens,7,flow,8:35,Bombus centralis,m,38.89456398,-104.974458,2320.604248,7613.531241
2021,GPS3,233,7/22/2021,7,22,4,,Holodiscus dumosus,150,clust,9:34,Bombus centralis,m,38.89137701,-104.974698,2533.695068,8312.648127
2021,GPS3,235,7/22/2021,7,22,7,,Geranium caespitosum,25,flow,10:35,Bombus huntii,f,38.88888801,-104.978206,2705.22998,8875.426728
2021,GPS3,235,7/22/2021,7,22,10,,Geranium caespitosum,25,flow,10:47,Bombus centralis,f,38.88888801,-104.978206,2705.22998,8875.426728
2021,GPS3,235,7/22/2021,7,22,11,,Geranium caespitosum,25,flow,10:50,Bombus centralis,m,38.88888801,-104.978206,2705.22998,8875.426728
2021,GPS3,235,7/22/2021,7,22,14,,Geranium caespitosum,25,flow,11:05,Bombus centralis,m,38.88888801,-104.978206,2705.22998,8875.426728
2021,GPS3,235,7/22/2021,7,22,17,,Geranium caespitosum,25,flow,11:15,Bombus centralis,m,38.88888801,-104.978206,2705.22998,8875.426728
2021,GPS3,238,7/22/2021,7,22,23,A,Chamerion angustifolium,10,flow,13:00,Bombus centralis,f,38.88902103,-104.984095,2817.388916,9243.402251
